method,agent,model,task_id,difficulty,intent_type,supported,success,pass_count,fail_count,num_tests,invalid_tool_calls,failed_api_attempts,unsafe_state_changes,api_calls,code_exec_calls,llm_calls,prompt_tokens,completion_tokens,token_proxy,reason,execution_failed,parse_error,raw_model_output_preview,output_preview,failed_requirements
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,024c982_3,1,appworld_llm_direct_code,1,0,0,7,7,1,0,0,0,1,1,1335,83,1418,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,4fab96f_1,2,appworld_llm_direct_code,1,0,1,7,8,1,0,0,0,1,1,1341,133,1474,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,4fab96f_2,2,appworld_llm_direct_code,1,0,1,7,8,1,0,0,0,1,1,1340,208,1548,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,4fab96f_3,2,appworld_llm_direct_code,1,0,1,7,8,1,0,0,0,1,1,1341,218,1559,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,6ea6792_1,1,appworld_llm_direct_code,1,0,1,5,6,1,0,0,0,1,1,1325,167,1492,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,6ea6792_2,1,appworld_llm_direct_code,1,0,1,5,6,1,0,0,1,1,1,1325,224,1549,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,6ea6792_3,1,appworld_llm_direct_code,1,0,1,5,6,1,0,0,0,1,1,1324,282,1606,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,ff58e36_1,2,appworld_llm_direct_code,1,0,1,5,6,1,0,0,1,1,1,1330,247,1577,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,ff58e36_2,2,appworld_llm_direct_code,1,0,1,5,6,1,0,0,0,1,1,1329,168,1497,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,ff58e36_3,2,appworld_llm_direct_code,1,0,1,5,6,1,0,0,0,1,1,1330,212,1542,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,5e27cd7_1,1,appworld_llm_direct_code,1,0,1,3,4,1,0,0,0,1,1,1323,110,1433,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,5e27cd7_2,1,appworld_llm_direct_code,1,0,1,3,4,1,0,0,0,1,1,1323,153,1476,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,5e27cd7_3,1,appworld_llm_direct_code,1,0,1,3,4,1,0,0,0,1,1,1323,110,1433,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,09ac073_1,2,appworld_llm_direct_code,1,0,3,3,6,1,0,0,1,1,1,1334,118,1452,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,09ac073_2,2,appworld_llm_direct_code,1,0,3,3,6,1,0,0,1,1,1,1335,272,1607,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,09ac073_3,2,appworld_llm_direct_code,1,0,3,3,6,1,0,0,2,1,1,1334,236,1570,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,771d8fc_1,1,appworld_llm_direct_code,1,0,2,4,6,1,0,0,0,1,1,1336,268,1604,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,771d8fc_2,1,appworld_llm_direct_code,1,0,2,4,6,1,0,0,0,1,1,1336,194,1530,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,771d8fc_3,1,appworld_llm_direct_code,1,0,2,4,6,1,0,0,0,1,1,1336,236,1572,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,cf6abd2_1,1,appworld_llm_direct_code,1,0,1,7,8,1,0,0,0,1,1,1331,74,1405,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,cf6abd2_2,1,appworld_llm_direct_code,1,0,1,7,8,1,0,0,0,1,1,1330,136,1466,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,cf6abd2_3,1,appworld_llm_direct_code,1,0,1,7,8,1,0,0,0,1,1,1329,82,1411,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,07b42fd_1,1,appworld_llm_direct_code,1,0,1,4,5,1,0,0,0,1,1,1327,103,1430,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,07b42fd_2,1,appworld_llm_direct_code,1,0,1,4,5,1,0,0,0,1,1,1327,183,1510,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,07b42fd_3,1,appworld_llm_direct_code,1,0,1,4,5,1,0,0,1,1,1,1328,200,1528,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,aa8502b_1,2,appworld_llm_direct_code,1,0,1,3,4,1,0,0,2,1,1,1328,243,1571,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,aa8502b_2,2,appworld_llm_direct_code,1,0,1,3,4,1,0,0,1,1,1,1330,275,1605,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,aa8502b_3,2,appworld_llm_direct_code,1,0,1,3,4,1,0,0,2,1,1,1328,243,1571,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,6171bbc_1,2,appworld_llm_direct_code,1,0,1,6,7,1,0,0,1,1,1,1339,246,1585,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,6171bbc_2,2,appworld_llm_direct_code,1,0,1,6,7,1,0,0,1,1,1,1336,297,1633,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,6171bbc_3,2,appworld_llm_direct_code,1,0,1,6,7,1,0,0,1,1,1,1337,383,1720,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,f3f60f0_1,1,appworld_llm_direct_code,1,0,2,6,8,1,0,0,0,1,1,1334,216,1550,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,f3f60f0_2,1,appworld_llm_direct_code,1,0,2,6,8,1,0,0,0,1,1,1334,216,1550,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,f3f60f0_3,1,appworld_llm_direct_code,1,0,2,6,8,1,0,0,0,1,1,1334,216,1550,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,3ab5b8b_1,1,appworld_llm_direct_code,1,0,1,5,6,1,0,0,1,1,1,1324,198,1522,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,3ab5b8b_2,1,appworld_llm_direct_code,1,0,1,5,6,1,0,0,0,1,1,1325,206,1531,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,3ab5b8b_3,1,appworld_llm_direct_code,1,0,1,5,6,1,0,0,0,1,1,1325,222,1547,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,692c77d_1,2,appworld_llm_direct_code,1,0,1,6,7,1,0,0,0,1,1,1343,260,1603,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,692c77d_2,2,appworld_llm_direct_code,1,0,1,6,7,1,0,0,1,1,1,1345,235,1580,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,692c77d_3,2,appworld_llm_direct_code,1,0,1,6,7,1,0,0,0,1,1,1344,350,1694,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,31dc501_1,1,appworld_llm_direct_code,1,0,0,6,6,1,0,0,0,1,1,1324,50,1374,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,31dc501_2,1,appworld_llm_direct_code,1,0,0,6,6,1,0,0,0,1,1,1325,48,1373,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,31dc501_3,1,appworld_llm_direct_code,1,0,0,6,6,1,0,0,0,1,1,1325,51,1376,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,07bb666_1,1,appworld_llm_direct_code,1,0,0,6,6,1,0,0,0,1,1,1329,146,1475,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,07bb666_2,1,appworld_llm_direct_code,1,0,0,6,6,1,0,0,0,1,1,1329,89,1418,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,07bb666_3,1,appworld_llm_direct_code,1,0,0,6,6,1,0,0,0,1,1,1329,117,1446,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,396c5a2_1,1,appworld_llm_direct_code,1,0,0,6,6,1,0,0,0,1,1,1334,301,1635,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,396c5a2_2,1,appworld_llm_direct_code,1,0,0,6,6,1,0,0,0,1,1,1335,366,1701,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,396c5a2_3,1,appworld_llm_direct_code,1,0,0,6,6,1,0,0,0,1,1,1336,373,1709,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,57c3486_1,1,appworld_llm_direct_code,1,0,1,4,5,1,0,0,1,1,1,1323,224,1547,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,57c3486_2,1,appworld_llm_direct_code,1,0,1,4,5,1,0,0,1,1,1,1323,224,1547,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,57c3486_3,1,appworld_llm_direct_code,1,0,1,4,5,1,0,0,1,1,1,1323,224,1547,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,652485c_1,3,appworld_llm_direct_code,1,0,2,9,11,1,0,0,2,1,1,1343,455,1798,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,652485c_2,3,appworld_llm_direct_code,1,0,2,9,11,1,0,0,2,1,1,1343,455,1798,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,Qwen/Qwen2.5-3B-Instruct,652485c_3,3,appworld_llm_direct_code,1,0,2,9,11,1,0,0,2,1,1,1343,455,1798,appworld_llm_direct_code,1,,,,
