method,agent,model,task_id,difficulty,intent_type,supported,success,pass_count,fail_count,num_tests,invalid_tool_calls,failed_api_attempts,unsafe_state_changes,api_calls,code_exec_calls,llm_calls,prompt_tokens,completion_tokens,token_proxy,reason,execution_failed,parse_error,raw_model_output_preview,output_preview,failed_requirements
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,ff58e36_1,2,appworld_venmo_add_friends_by_relationships,1,1,6,0,6,0,0,0,27,1,1,2790,26,2816,appworld_rave_venmo_add_friends_by_relationships,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,ff58e36_2,2,appworld_venmo_add_friends_by_relationships,1,1,6,0,6,0,0,0,29,1,1,2789,27,2816,appworld_rave_venmo_add_friends_by_relationships,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,ff58e36_3,2,appworld_venmo_add_friends_by_relationships,1,1,6,0,6,0,0,0,23,1,1,2790,28,2818,appworld_rave_venmo_add_friends_by_relationships,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,5e27cd7_1,1,appworld_delete_gmail_empty_drafts,1,1,4,0,4,0,0,0,15,1,1,2783,20,2803,appworld_rave_delete_gmail_empty_drafts,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,5e27cd7_2,1,appworld_delete_gmail_empty_drafts,1,1,4,0,4,0,0,0,13,1,1,2783,20,2803,appworld_rave_delete_gmail_empty_drafts,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,5e27cd7_3,1,appworld_delete_gmail_empty_drafts,1,1,4,0,4,0,0,0,10,1,1,2783,20,2803,appworld_rave_delete_gmail_empty_drafts,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,09ac073_1,2,appworld_gmail_thread_cleanup,1,1,6,0,6,0,0,0,22,1,1,2794,23,2817,appworld_rave_gmail_thread_cleanup,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,09ac073_2,2,appworld_gmail_thread_cleanup,1,1,6,0,6,0,0,0,35,1,1,2795,23,2818,appworld_rave_gmail_thread_cleanup,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,09ac073_3,2,appworld_gmail_thread_cleanup,1,1,6,0,6,0,0,0,19,1,1,2794,23,2817,appworld_rave_gmail_thread_cleanup,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,771d8fc_1,1,appworld_delete_phone_spam_messages,1,1,6,0,6,0,0,0,28,1,1,2796,29,2825,appworld_rave_delete_phone_spam_messages,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,771d8fc_2,1,appworld_delete_phone_spam_messages,1,1,6,0,6,0,0,0,25,1,1,2796,29,2825,appworld_rave_delete_phone_spam_messages,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,771d8fc_3,1,appworld_delete_phone_spam_messages,1,1,6,0,6,0,0,0,26,1,1,2796,29,2825,appworld_rave_delete_phone_spam_messages,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,cf6abd2_1,1,appworld_bucket_list_status_update,1,1,8,0,8,0,0,0,8,1,1,2791,29,2820,appworld_rave_bucket_list_status_update,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,cf6abd2_2,1,appworld_bucket_list_status_update,1,1,8,0,8,0,0,0,8,1,1,2790,27,2817,appworld_rave_bucket_list_status_update,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,cf6abd2_3,1,appworld_bucket_list_status_update,1,1,8,0,8,0,0,0,8,1,1,2789,27,2816,appworld_rave_bucket_list_status_update,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,07b42fd_1,1,appworld_spotify_follow_artists_by_genre_followers,1,1,5,0,5,0,0,0,6,1,1,2787,32,2819,appworld_rave_spotify_follow_artists_by_genre_followers,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,07b42fd_2,1,appworld_spotify_follow_artists_by_genre_followers,1,1,5,0,5,0,0,0,6,1,1,2787,31,2818,appworld_rave_spotify_follow_artists_by_genre_followers,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,07b42fd_3,1,appworld_spotify_follow_artists_by_genre_followers,1,1,5,0,5,0,0,0,6,1,1,2788,32,2820,appworld_rave_spotify_follow_artists_by_genre_followers,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,aa8502b_1,2,appworld_spotify_sync_following_by_liked_song_artists,1,1,4,0,4,0,0,0,26,1,1,2788,30,2818,appworld_rave_spotify_sync_following_by_liked_song_artists,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,aa8502b_2,2,appworld_spotify_sync_following_by_liked_song_artists,1,1,4,0,4,0,0,0,12,1,1,2790,32,2822,appworld_rave_spotify_sync_following_by_liked_song_artists,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,aa8502b_3,2,appworld_spotify_sync_following_by_liked_song_artists,1,1,4,0,4,0,0,0,24,1,1,2788,30,2818,appworld_rave_spotify_sync_following_by_liked_song_artists,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,6171bbc_1,2,appworld_spotify_playlist_best_song_per_collection,1,1,7,0,7,0,0,0,54,1,1,2799,38,2837,appworld_rave_spotify_playlist_best_song_per_collection,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,6171bbc_2,2,appworld_spotify_playlist_best_song_per_collection,1,1,7,0,7,0,0,0,55,1,1,2796,37,2833,appworld_rave_spotify_playlist_best_song_per_collection,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,6171bbc_3,2,appworld_spotify_playlist_best_song_per_collection,1,1,7,0,7,0,0,0,71,1,1,2797,38,2835,appworld_rave_spotify_playlist_best_song_per_collection,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,f3f60f0_1,1,appworld_spotify_like_all_library_items,1,1,8,0,8,0,0,0,40,1,1,2794,18,2812,appworld_rave_spotify_like_all_library_items,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,f3f60f0_2,1,appworld_spotify_like_all_library_items,1,1,8,0,8,0,0,0,36,1,1,2794,18,2812,appworld_rave_spotify_like_all_library_items,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,f3f60f0_3,1,appworld_spotify_like_all_library_items,1,1,8,0,8,0,0,0,47,1,1,2794,18,2812,appworld_rave_spotify_like_all_library_items,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,3ab5b8b_1,1,appworld_spotify_download_liked_library_songs,1,1,6,0,6,0,0,0,50,1,1,2784,24,2808,appworld_rave_spotify_download_liked_library_songs,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,3ab5b8b_2,1,appworld_spotify_download_liked_library_songs,1,1,6,0,6,0,0,0,20,1,1,2785,24,2809,appworld_rave_spotify_download_liked_library_songs,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,3ab5b8b_3,1,appworld_spotify_download_liked_library_songs,1,1,6,0,6,0,0,0,25,1,1,2785,24,2809,appworld_rave_spotify_download_liked_library_songs,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,692c77d_1,2,appworld_spotify_rate_library_songs_by_liked_status,1,1,7,0,7,0,0,0,28,1,1,2803,36,2839,appworld_rave_spotify_rate_library_songs_by_liked_status,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,692c77d_2,2,appworld_spotify_rate_library_songs_by_liked_status,1,1,7,0,7,0,0,0,20,1,1,2805,38,2843,appworld_rave_spotify_rate_library_songs_by_liked_status,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,692c77d_3,2,appworld_spotify_rate_library_songs_by_liked_status,1,1,7,0,7,0,0,0,47,1,1,2804,36,2840,appworld_rave_spotify_rate_library_songs_by_liked_status,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,31dc501_1,1,appworld_phone_update_wake_alarm_snooze,1,1,6,0,6,0,0,0,6,1,1,2784,30,2814,appworld_rave_phone_update_wake_alarm_snooze,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,31dc501_2,1,appworld_phone_update_wake_alarm_snooze,1,1,6,0,6,0,0,0,6,1,1,2785,32,2817,appworld_rave_phone_update_wake_alarm_snooze,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,31dc501_3,1,appworld_phone_update_wake_alarm_snooze,1,1,6,0,6,0,0,0,6,1,1,2785,31,2816,appworld_rave_phone_update_wake_alarm_snooze,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,07bb666_1,1,appworld_amazon_move_rating_filtered_products,1,1,6,0,6,0,0,0,18,1,1,2789,38,2827,appworld_rave_amazon_move_rating_filtered_products,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,07bb666_2,1,appworld_amazon_move_rating_filtered_products,1,1,6,0,6,0,0,0,18,1,1,2789,38,2827,appworld_rave_amazon_move_rating_filtered_products,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,07bb666_3,1,appworld_amazon_move_rating_filtered_products,1,1,6,0,6,0,0,0,14,1,1,2789,38,2827,appworld_rave_amazon_move_rating_filtered_products,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,396c5a2_1,1,appworld_spotify_add_artist_playcount_songs_to_queue,1,1,6,0,6,0,0,0,8,1,1,2794,35,2829,appworld_rave_spotify_add_artist_playcount_songs_to_queue,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,396c5a2_2,1,appworld_spotify_add_artist_playcount_songs_to_queue,1,1,6,0,6,0,0,0,8,1,1,2795,35,2830,appworld_rave_spotify_add_artist_playcount_songs_to_queue,0,,,,
rave_appworld_llm_intent_slice,llm-intent,Qwen/Qwen2.5-3B-Instruct,396c5a2_3,1,appworld_spotify_add_artist_playcount_songs_to_queue,1,1,6,0,6,0,0,0,8,1,1,2796,37,2833,appworld_rave_spotify_add_artist_playcount_songs_to_queue,0,,,,
