method,agent,model,task_id,difficulty,intent_type,supported,success,pass_count,fail_count,num_tests,invalid_tool_calls,failed_api_attempts,unsafe_state_changes,api_calls,code_exec_calls,llm_calls,prompt_tokens,completion_tokens,token_proxy,reason,execution_failed,parse_error,raw_model_output_preview,output_preview,failed_requirements
appworld_llm_direct_code_slice,llm-code,deepseek-chat,aa8502b_3,2,appworld_llm_direct_code,1,0,1,3,4,1,0,0,7,1,1,1381,462,1843,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,6171bbc_1,2,appworld_llm_direct_code,1,0,1,6,7,1,0,0,6,1,1,1393,447,1840,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,6171bbc_2,2,appworld_llm_direct_code,1,0,1,6,7,1,0,0,6,1,1,1391,586,1977,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,6171bbc_3,2,appworld_llm_direct_code,1,0,1,6,7,1,0,0,5,1,1,1392,487,1879,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,f3f60f0_1,1,appworld_llm_direct_code,1,0,2,6,8,1,0,0,5,1,1,1387,649,2036,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,f3f60f0_2,1,appworld_llm_direct_code,1,0,2,6,8,1,0,0,5,1,1,1387,649,2036,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,f3f60f0_3,1,appworld_llm_direct_code,1,0,2,6,8,1,0,0,5,1,1,1387,649,2036,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,3ab5b8b_1,1,appworld_llm_direct_code,1,0,1,5,6,1,0,0,8,1,1,1378,393,1771,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,3ab5b8b_2,1,appworld_llm_direct_code,1,0,1,5,6,1,0,0,6,1,1,1378,240,1618,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,3ab5b8b_3,1,appworld_llm_direct_code,1,0,1,5,6,1,0,0,6,1,1,1378,341,1719,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,692c77d_1,2,appworld_llm_direct_code,1,0,1,6,7,1,0,0,4,1,1,1397,555,1952,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,692c77d_2,2,appworld_llm_direct_code,1,0,1,6,7,1,0,0,5,1,1,1398,1155,2553,appworld_llm_direct_code,1,,,,
appworld_llm_direct_code_slice,llm-code,deepseek-chat,692c77d_3,2,appworld_llm_direct_code,1,0,1,6,7,1,0,0,8,1,1,1397,462,1859,appworld_llm_direct_code,1,,,,
